Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/BasketId/,27,27,9,9.610873518222771,5.977205997623969,16.531847999431193,3917.0,1.7598836041609052,1.7598836041609052,9,10,11,11,14,16,17,17,17,17,17
POST,/api/Users/,3,0,30,35.09515666519292,29.40110399504192,45.76717499730876,313.0,0.195542622684545,0.0,30,30,46,46,46,46,46,46,46,46,46
GET,/rest/products/search?q=,27,0,13,13.532470703972244,7.837236000341363,22.347950995026622,12895.0,1.7598836041609052,0.0,13,15,18,18,22,22,22,22,22,22,22
POST,/rest/user/login,3,0,20,21.066406002015963,18.562545999884605,24.795568999252282,820.0,0.195542622684545,0.0,20,20,25,25,25,25,25,25,25,25,25
,Aggregated,60,27,10,13.2225830333482,5.977205997623969,45.76717499730876,7622.05,3.9108524536909,1.7598836041609052,10,14,17,18,22,29,30,46,46,46,46
