Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697887615,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697887616,1,,Aggregated,0.000000,0.000000,35,35,60,60,60,60,60,60,60,60,60,3,0,35,42.212037665497824,31.556288995489012,59.78169199806871,4536.0
1697887617,2,,Aggregated,0.000000,0.000000,34,34,35,35,60,60,60,60,60,60,60,6,0,32,34.67560900026001,23.064139000780415,59.78169199806871,4536.0
1697887618,3,,Aggregated,0.000000,0.000000,32,34,35,39,44,60,60,60,60,60,60,15,0,32,32.67360160049672,20.838101001572795,59.78169199806871,4536.066666666667
1697887619,3,,Aggregated,3.000000,0.000000,31,32,34,35,44,60,60,60,60,60,60,18,0,29,31.021159389638342,20.071573002496734,59.78169199806871,4536.111111111111
1697887620,3,,Aggregated,3.000000,0.000000,27,31,34,34,39,44,60,60,60,60,60,24,0,25,28.643937750530313,16.71756900032051,59.78169199806871,4536.166666666667
1697887621,3,,Aggregated,5.000000,0.000000,25,28,32,34,39,44,60,60,60,60,60,30,0,25,27.864181800881244,16.71756900032051,59.78169199806871,4536.2
1697887622,3,,Aggregated,4.500000,0.000000,25,28,31,32,35,44,60,60,60,60,60,33,0,25,27.588601546250917,16.71756900032051,59.78169199806871,4536.212121212121
1697887623,3,,Aggregated,5.000000,0.000000,25,28,31,32,35,44,60,60,60,60,60,41,0,25,27.443995464326267,16.71756900032051,59.78169199806871,4342.609756097561
1697887624,3,,Aggregated,5.000000,0.000000,25,27,31,32,35,44,60,60,60,60,60,42,0,25,27.41933428669221,16.71756900032051,59.78169199806871,4536.238095238095
1697887625,3,,Aggregated,4.714286,0.000000,25,27,31,32,39,44,60,60,60,60,60,48,0,24,27.24173618844361,16.71756900032051,59.78169199806871,4536.25
1697887626,3,,Aggregated,5.000000,0.000000,24,27,31,32,38,44,52,60,60,60,60,51,0,24,27.06077945200092,16.71756900032051,59.78169199806871,4536.254901960784
1697887627,3,,Aggregated,4.666667,0.000000,24,27,29,32,38,44,52,60,60,60,60,57,0,24,26.546280035849154,16.71756900032051,59.78169199806871,4536.263157894737
1697887628,3,,Aggregated,4.800000,0.000000,24,27,29,32,38,44,52,60,60,60,60,60,0,24,26.356834300774306,16.71756900032051,59.78169199806871,4536.266666666666
1697887629,3,,Aggregated,4.800000,0.000000,24,26,28,30,35,42,52,60,60,60,60,66,0,24,25.848745894605102,16.21204499679152,59.78169199806871,4536.272727272727
1697887630,3,,Aggregated,5.100000,0.000000,24,26,28,31,38,42,52,60,60,60,60,69,0,24,25.790166362982575,16.21204499679152,59.78169199806871,4536.275362318841
1697887631,3,,Aggregated,4.800000,0.000000,24,26,28,30,35,42,52,60,60,60,60,78,0,23,25.361123320927174,16.21204499679152,59.78169199806871,4536.282051282052
1697887632,3,,Aggregated,4.800000,0.000000,24,26,28,30,35,42,52,60,60,60,60,78,0,23,25.361123320927174,16.21204499679152,59.78169199806871,4536.282051282052
1697887633,3,,Aggregated,4.500000,0.000000,23,25,27,29,34,39,52,60,60,60,60,84,0,23,25.06797470275723,16.21204499679152,59.78169199806871,4536.285714285715
1697887634,3,,Aggregated,4.600000,0.000000,23,25,27,28,34,39,52,60,60,60,60,87,0,23,24.947518184322774,16.21204499679152,59.78169199806871,4536.287356321839
1697887635,3,,Aggregated,4.500000,0.000000,23,25,27,28,34,39,52,60,60,60,60,93,0,23,24.6331498282054,16.21204499679152,59.78169199806871,4536.290322580645
