Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697938755,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697938756,1,,Aggregated,0.000000,0.000000,73,73,73,73,73,73,73,73,73,73,73,1,0,73.162198998034,73.162198998034,73.162198998034,73.162198998034,313.0
1697938757,2,,Aggregated,0.000000,0.000000,34,34,73,73,73,73,73,73,73,73,73,4,0,30,40.536195750974,24.524384003598243,73.162198998034,3585.25
1697938758,3,,Aggregated,1.000000,0.000000,25,31,34,34,35,73,73,73,73,73,73,11,0,25,30.27394709219648,13.883970001188572,73.162198998034,3854.090909090909
1697938759,3,,Aggregated,1.000000,0.000000,24,30,31,34,35,73,73,73,73,73,73,14,2,23,26.222083072103228,6.774087996745948,73.162198998034,3048.0
1697938760,3,,Aggregated,2.333333,0.000000,22,25,30,31,35,73,73,73,73,73,73,17,2,22,24.715571470818865,6.774087996745948,73.162198998034,2537.5882352941176
1697938761,3,,Aggregated,3.250000,0.250000,24,30,33,34,35,39,73,73,73,73,73,21,2,24,26.41219685721721,6.774087996745948,73.162198998034,2093.0
1697938762,3,,Aggregated,3.250000,0.250000,25,33,34,35,73,93,120,120,120,120,120,23,2,25,33.2256476957928,6.774087996745948,116.23519300337648,1921.1304347826087
1697938763,3,,Aggregated,3.000000,0.333333,25,33,34,35,73,93,120,120,120,120,120,26,2,24,32.57206769250423,6.774087996745948,116.23519300337648,2208.6153846153848
1697938764,3,,Aggregated,3.285714,0.285714,25,31,34,35,73,93,120,120,120,120,120,28,2,24,31.73183789320839,6.774087996745948,116.23519300337648,2516.9285714285716
1697938765,3,,Aggregated,2.875000,0.250000,25,30,34,35,73,93,120,120,120,120,120,30,2,24,31.134879400148446,6.774087996745948,116.23519300337648,2784.133333333333
1697938766,3,,Aggregated,2.888889,0.222222,23,30,33,34,49,93,120,120,120,120,120,33,2,23,30.050696242445458,6.774087996745948,116.23519300337648,2545.181818181818
1697938767,3,,Aggregated,2.800000,0.200000,23,28,31,34,49,93,120,120,120,120,120,37,2,23,29.358910729816007,6.774087996745948,116.23519300337648,2289.891891891892
1697938768,3,,Aggregated,3.000000,0.200000,24,28,33,34,73,100,120,120,120,120,120,40,2,23,30.891135499950906,6.774087996745948,116.23519300337648,2127.875
1697938769,3,,Aggregated,3.200000,0.200000,24,30,32,34,49,93,120,120,120,120,120,41,2,24,30.913989877906094,6.774087996745948,116.23519300337648,2080.5853658536585
1697938770,3,,Aggregated,3.000000,0.200000,23,28,32,34,66,93,120,120,120,120,120,45,2,23,30.65550282206257,6.774087996745948,116.23519300337648,2473.222222222222
1697938771,3,,Aggregated,2.700000,0.100000,22,28,32,34,66,93,120,120,120,120,120,47,3,22,29.837964382827618,6.774087996745948,116.23519300337648,2372.574468085106
1697938772,3,,Aggregated,2.700000,0.000000,22,28,31,34,66,93,120,120,120,120,120,49,4,22,29.05309277545656,5.500471001141705,116.23519300337648,2540.1428571428573
1697938773,3,,Aggregated,2.800000,0.100000,22,27,31,33,49,93,100,120,120,120,120,51,5,22,28.601936588244165,5.500471001141705,116.23519300337648,2479.607843137255
1697938774,3,,Aggregated,2.500000,0.200000,22,28,31,34,49,93,100,120,120,120,120,54,5,22,28.77755696304289,5.500471001141705,116.23519300337648,2351.1111111111113
1697938775,3,,Aggregated,2.700000,0.300000,23,30,33,35,72,93,100,120,120,120,120,58,5,22,31.177916482882775,5.500471001141705,116.23519300337648,2196.4655172413795
