Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697937551,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697937552,1,,Aggregated,0.000000,0.000000,35,35,73,73,73,73,73,73,73,73,73,3,0,35,46.23393633422287,30.166336000547744,73.30308300151955,4676.0
1697937553,2,,Aggregated,0.000000,0.000000,36,50,50,73,73,73,73,73,73,73,73,5,0,36,45.04529219993856,30.166336000547744,73.30308300151955,2899.2
1697937554,3,,Aggregated,1.000000,0.000000,35,35,36,50,73,73,73,73,73,73,73,10,1,30,34.6211405005306,14.42822600074578,73.30308300151955,2874.0
1697937555,3,,Aggregated,1.000000,0.000000,30,35,36,37,50,73,73,73,73,73,73,13,1,30,33.02915715399789,14.42822600074578,73.30308300151955,3277.769230769231
1697937556,3,,Aggregated,2.666667,0.000000,30,35,37,37,50,73,73,73,73,73,73,16,1,28,31.45109237448196,13.86159999674419,73.30308300151955,2694.3125
1697937557,3,,Aggregated,3.250000,0.250000,24,35,36,37,50,73,73,73,73,73,73,19,2,24,28.994235210120678,10.235335998004302,73.30308300151955,2288.4736842105262
1697937558,3,,Aggregated,3.000000,0.200000,25,35,36,37,50,52,73,73,73,73,73,22,2,24,29.5875643631999,10.235335998004302,73.30308300151955,2581.7727272727275
1697937559,3,,Aggregated,2.833333,0.166667,25,35,37,50,73,88,130,130,130,130,130,25,2,25,35.32974851957988,10.235335998004302,126.44151400309056,2287.48
1697937560,3,,Aggregated,2.714286,0.285714,25,35,37,44,73,88,130,130,130,130,130,28,2,24,33.97844024974412,10.235335998004302,126.44151400309056,2514.0714285714284
1697937561,3,,Aggregated,2.875000,0.250000,24,30,36,44,73,88,130,130,130,130,130,30,2,23,32.70515753320069,10.235335998004302,126.44151400309056,2781.5
1697937562,3,,Aggregated,2.888889,0.222222,24,32,36,37,52,88,130,130,130,130,130,32,2,23,32.111979781348055,10.235335998004302,126.44151400309056,2618.4375
1697937563,3,,Aggregated,2.800000,0.200000,23,30,35,37,52,88,130,130,130,130,130,34,2,23,31.456241264737294,10.235335998004302,126.44151400309056,2473.5882352941176
