Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697937481,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697937482,1,,Aggregated,0.000000,0.000000,14,14,14,14,14,14,14,14,14,14,14,1,1,13.576950994320214,13.576950994320214,13.576950994320214,13.576950994320214,0.0
1697937483,2,,Aggregated,0.000000,0.000000,23,23,69,69,69,69,69,69,69,69,69,4,2,15,30.26882724770985,13.576950994320214,68.80101400020067,3308.5
1697937484,3,,Aggregated,1.000000,1.000000,27,31,34,43,69,69,69,69,69,69,69,10,2,23,28.830658099468565,13.576950994320214,68.80101400020067,4113.1
1697937485,3,,Aggregated,2.000000,1.000000,24,31,34,34,43,69,69,69,69,69,69,11,2,24,28.433849999353036,13.576950994320214,68.80101400020067,3753.3636363636365
1697937486,3,,Aggregated,2.333333,0.666667,23,27,31,34,43,69,69,69,69,69,69,14,2,21,25.73165357119121,12.032124999677762,68.80101400020067,3892.4285714285716
1697937487,3,,Aggregated,2.333333,0.666667,22,24,31,31,43,69,69,69,69,69,69,16,2,21,24.7344311874258,12.032124999677762,68.80101400020067,3425.3125
1697937488,3,,Aggregated,2.600000,0.400000,22,24,27,31,43,69,69,69,69,69,69,18,2,21,24.17245983370877,12.032124999677762,68.80101400020067,3774.1666666666665
1697937489,3,,Aggregated,2.600000,0.400000,23,27,34,35,48,69,69,69,69,69,69,20,2,22,25.910029400256462,12.032124999677762,68.80101400020067,3415.55
1697937490,3,,Aggregated,2.428571,0.285714,23,27,34,35,48,69,75,75,75,75,75,22,2,22,27.445582909422228,10.51257999642985,75.08965600572992,3693.2272727272725
1697937491,3,,Aggregated,2.500000,0.250000,23,27,34,35,48,69,75,75,75,75,75,24,3,22,26.700684916856215,10.51257999642985,75.08965600572992,3925.2916666666665
1697937492,3,,Aggregated,2.333333,0.222222,23,27,34,34,48,69,75,75,75,75,75,28,3,23,26.574898857039184,10.51257999642985,75.08965600572992,4296.714285714285
1697937493,3,,Aggregated,2.333333,0.222222,23,27,31,34,48,69,75,75,75,75,75,29,4,23,26.063241586159386,10.51257999642985,75.08965600572992,4150.6551724137935
1697937494,3,,Aggregated,2.300000,0.200000,23,31,35,38,48,69,75,75,75,75,75,32,4,23,27.64045653134417,10.51257999642985,75.08965600572992,4176.71875
1697937495,3,,Aggregated,2.500000,0.200000,23,31,35,40,50,69,75,75,75,75,75,35,4,23,27.991495542976605,10.51257999642985,75.08965600572992,3829.8285714285716
1697937496,3,,Aggregated,2.500000,0.200000,23,31,34,38,50,69,75,75,75,75,75,37,4,23,27.82086464887126,10.51257999642985,75.08965600572992,3976.4324324324325
1697937497,3,,Aggregated,2.500000,0.200000,23,31,34,38,50,69,75,75,75,75,75,37,4,23,27.82086464887126,10.51257999642985,75.08965600572992,3976.4324324324325
1697937498,3,,Aggregated,2.300000,0.200000,23,27,34,38,50,69,75,75,75,75,75,40,4,23,27.12527030016645,10.51257999642985,75.08965600572992,4326.85
1697937499,3,,Aggregated,2.100000,0.200000,23,27,34,35,48,52,75,75,75,75,75,43,4,23,26.41190441889109,10.51257999642985,75.08965600572992,4332.093023255814
1697937500,3,,Aggregated,2.200000,0.200000,22,25,32,35,48,52,75,75,75,75,75,45,4,22,26.111655578198324,10.51257999642985,75.08965600572992,4146.466666666666
1697937501,3,,Aggregated,2.200000,0.200000,22,27,34,35,48,52,75,75,75,75,75,47,5,22,26.20346725567249,10.51257999642985,75.08965600572992,4283.468085106383
1697937502,3,,Aggregated,2.300000,0.200000,23,27,34,38,48,52,75,75,75,75,75,50,5,22,26.547465000330703,10.51257999642985,75.08965600572992,4038.72
1697937503,3,,Aggregated,2.300000,0.200000,23,27,35,38,48,67,69,75,75,75,75,51,5,23,27.335395902257147,10.51257999642985,75.08965600572992,3960.4117647058824
1697937504,3,,Aggregated,2.200000,0.200000,23,27,34,38,48,67,69,75,75,75,75,54,5,22,26.93863018538212,10.51257999642985,75.08965600572992,4456.777777777777
1697937505,3,,Aggregated,2.200000,0.100000,22,27,34,35,48,67,69,75,75,75,75,57,5,22,26.49040280722833,10.51257999642985,75.08965600572992,4230.403508771929
1697937506,3,,Aggregated,2.100000,0.100000,21,25,34,35,48,67,69,75,75,75,75,59,6,21,26.191810101948448,10.51257999642985,75.08965600572992,4336.6949152542375
1697937507,3,,Aggregated,2.100000,0.100000,21,25,34,35,48,67,69,75,75,75,75,60,7,21,25.923457816922262,10.090673000377137,75.08965600572992,4265.433333333333
1697937508,3,,Aggregated,2.100000,0.100000,21,25,33,35,43,52,69,75,75,75,75,63,7,21,25.874810428903732,10.090673000377137,75.08965600572992,4272.460317460317
1697937509,3,,Aggregated,2.100000,0.100000,21,25,33,35,43,52,69,75,75,75,75,63,7,21,25.874810428903732,10.090673000377137,75.08965600572992,4272.460317460317
1697937510,3,,Aggregated,2.100000,0.300000,21,25,32,35,43,52,69,75,75,75,75,65,7,21,25.62877089266504,8.914958001696505,75.08965600572992,4342.292307692308
1697937511,3,,Aggregated,2.100000,0.300000,21,25,32,34,43,52,69,75,75,75,75,66,7,21,25.464335166995596,8.914958001696505,75.08965600572992,4471.878787878788
