Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697963944,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697963945,10,,Aggregated,0.000000,0.000000,290,290,290,290,290,300,300,300,300,300,300,14,0,290.0,226.1032031445731,39.57254599663429,301.75167600100394,2182.8571428571427
1697963946,20,,Aggregated,0.000000,0.000000,100,290,290,290,300,340,340,340,340,340,340,52,0,75,152.67520757809578,12.655876009375788,341.2630380043993,3825.0576923076924
1697963947,30,,Aggregated,10.000000,0.000000,120,280,290,300,350,350,350,410,410,410,410,92,1,120.0,163.14622017449912,12.655876009375788,409.47681400575675,3265.771739130435
1697963948,40,,Aggregated,17.000000,0.000000,150,280,290,310,350,350,410,420,420,420,420,142,7,150.0,179.33649082424637,7.333988993195817,418.00246099592187,3032.0985915492956
1697963949,50,,Aggregated,25.333333,0.333333,150,240,290,300,350,360,380,410,420,420,420,201,11,150.0,170.21644434366613,7.333988993195817,418.00246099592187,2924.507462686567
1697963950,60,,Aggregated,28.250000,0.250000,170,270,300,340,350,410,440,440,580,580,580,247,17,170.0,191.79253212564157,7.333988993195817,582.0162640011404,2797.089068825911
1697963951,70,,Aggregated,34.200000,2.000000,240,310,350,370,580,780,840,850,930,930,930,310,21,240.0,265.0897889645421,7.333988993195817,932.1553509944351,2782.2451612903224
1697963952,80,,Aggregated,37.166667,2.166667,280,350,390,430,580,760,840,850,930,930,930,356,24,280.0,288.8416540592741,7.333988993195817,932.1553509944351,2453.4353932584268
1697963953,90,,Aggregated,38.142857,2.428571,290,370,440,490,660,810,900,930,1200,1200,1200,392,24,290.0,320.44362771461124,7.333988993195817,1220.0826780026546,2520.4923469387754
1697963954,100,,Aggregated,41.875000,2.875000,340,440,550,610,850,1400,1500,1600,1700,1700,1700,454,27,340.0,416.7428392845633,7.333988993195817,1681.3671069976408,2770.911894273128
1697963955,100,,Aggregated,41.777778,2.666667,350,490,630,730,1200,1500,1500,1600,1700,1700,1700,513,29,350.0,479.7504146633133,7.333988993195817,1681.3671069976408,2781.40350877193
1697963956,100,,Aggregated,41.400000,2.400000,410,540,720,840,1200,1500,1500,1600,1700,1700,1700,575,34,410.0,511.1951044178062,7.333988993195817,1681.3671069976408,2756.737391304348
1697963957,100,,Aggregated,47.600000,2.800000,440,600,800,910,1300,1500,1500,1600,1700,1700,1700,642,38,440.0,550.016380565866,7.333988993195817,1681.3671069976408,2688.285046728972
1697963958,100,,Aggregated,50.300000,3.000000,430,580,760,850,1200,1400,1500,1600,1700,1700,1700,721,45,430.0,536.8305251168659,7.333988993195817,1681.3671069976408,2499.285714285714
1697963959,100,,Aggregated,53.600000,3.500000,440,560,720,840,1200,1400,1500,1600,1700,1700,1700,781,51,440.0,529.3042767851744,7.333988993195817,1681.3671069976408,2481.4327784891166
1697963960,100,,Aggregated,57.200000,3.900000,450,590,750,840,1100,1400,1500,1600,1700,1700,1700,829,55,450.0,538.0284160160423,7.333988993195817,1681.3671069976408,2427.790108564536
1697963961,100,,Aggregated,57.600000,3.600000,470,630,770,860,1100,1400,1500,1600,1700,1700,1700,892,61,460.0,550.7799822088245,7.333988993195817,1681.3671069976408,2398.1502242152465
