Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697941466,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697941467,10,,Aggregated,0.000000,0.000000,260,260,270,270,270,270,270,270,270,270,270,12,0,250.0,220.24317841957478,21.85166500566993,269.2893519997597,1403.75
1697941468,20,,Aggregated,0.000000,0.000000,120,260,270,380,390,390,390,390,390,390,390,45,0,120.0,176.50660737805688,12.811873995815404,388.6531979951542,3502.222222222222
1697941469,30,,Aggregated,10.000000,0.000000,170,260,330,380,420,440,440,440,440,440,440,84,0,130.0,196.89595966615127,12.453370000002906,444.7401229990646,3403.464285714286
1697941470,40,,Aggregated,19.000000,0.000000,130,230,270,300,390,440,440,440,440,440,440,139,4,130.0,174.2179850935048,12.453370000002906,444.7401229990646,3192.6906474820144
1697941471,50,,Aggregated,25.333333,0.000000,190,270,310,350,440,450,500,510,520,520,520,199,6,190.0,206.6424324825241,12.453370000002906,517.960879005841,2887.8040201005024
1697941472,60,,Aggregated,28.750000,1.000000,160,260,300,320,410,440,490,510,520,520,520,255,8,160.0,191.31479799649313,12.323670991463587,517.960879005841,2767.4117647058824
1697941473,70,,Aggregated,33.000000,0.800000,210,290,330,370,440,510,530,610,680,680,680,305,13,210.0,220.27394722977303,12.323670991463587,677.4020750017371,2660.4459016393444
1697941474,80,,Aggregated,38.333333,1.166667,250,320,390,440,560,730,770,830,870,870,870,362,18,250.0,273.8731017683003,12.323670991463587,870.1510169921676,2558.9558011049726
1697941475,90,,Aggregated,40.428571,1.714286,270,370,450,500,730,820,880,1000,1100,1100,1100,404,20,270.0,314.8751005547719,12.323670991463587,1137.9009450029116,2546.559405940594
1697941476,100,,Aggregated,41.500000,2.000000,300,440,510,580,830,1100,1300,1300,1400,1400,1400,454,22,300.0,381.89204153338767,12.323670991463587,1398.2097930129385,2575.9713656387667
1697941477,100,,Aggregated,42.555556,2.111111,340,480,670,770,1100,1300,1400,1400,1400,1400,1400,524,25,340.0,452.96171897746694,12.323670991463587,1398.2097930129385,2533.5725190839694
1697941478,100,,Aggregated,43.400000,2.100000,360,500,730,800,1100,1300,1400,1400,1400,1400,1400,589,30,360.0,473.4152068441755,12.323670991463587,1398.2097930129385,2668.46519524618
1697941479,100,,Aggregated,49.300000,2.300000,380,580,750,830,1100,1300,1400,1400,1400,1400,1400,655,37,380.0,499.97675064920077,12.323670991463587,1398.2097930129385,2651.61679389313
1697941480,100,,Aggregated,52.600000,2.700000,400,610,750,810,1100,1300,1400,1400,1400,1400,1400,727,45,400.0,505.1932892863768,12.323670991463587,1398.2097930129385,2543.920220082531
1697941481,100,,Aggregated,54.500000,3.400000,370,540,720,780,1100,1300,1300,1400,1400,1400,1400,809,56,370.0,472.8386782796537,11.208417010493577,1398.2097930129385,2382.123609394314
1697941482,100,,Aggregated,58.000000,3.600000,370,510,700,760,1000,1300,1300,1400,1400,1400,1400,864,63,370.0,462.78729443769475,11.208417010493577,1398.2097930129385,2358.1956018518517
1697941483,100,,Aggregated,61.300000,4.600000,370,500,660,750,1000,1200,1300,1400,1400,1400,1400,927,72,370.0,456.6265619224909,11.208417010493577,1398.2097930129385,2318.403451995685
1697941484,100,,Aggregated,60.900000,5.300000,380,510,660,730,980,1200,1300,1400,1400,1400,1400,980,75,380.0,458.4534426215752,11.208417010493577,1398.2097930129385,2344.804081632653
1697941485,100,,Aggregated,62.800000,5.800000,390,540,700,750,1000,1100,1300,1400,1400,1400,1400,1044,84,390.0,476.5429848076666,11.208417010493577,1398.2097930129385,2319.3266283524904
1697941486,100,,Aggregated,63.300000,5.900000,400,560,700,760,1000,1100,1300,1400,1400,1400,1400,1096,92,400.0,482.2484164818437,11.208417010493577,1398.2097930129385,2426.667883211679
1697941487,100,,Aggregated,63.000000,6.300000,420,580,700,750,1000,1100,1300,1400,1400,1400,1400,1159,98,420.0,486.38108364204487,11.208417010493577,1398.2097930129385,2425.6729939603106
1697941488,100,,Aggregated,64.400000,7.100000,420,600,710,760,970,1100,1300,1400,1400,1400,1400,1221,104,420.0,491.75471539572095,11.208417010493577,1398.2097930129385,2488.4520884520884
1697941489,100,,Aggregated,62.900000,7.300000,440,600,710,760,950,1100,1300,1400,1400,1400,1400,1304,122,440.0,495.1246044962385,11.208417010493577,1398.2097930129385,2409.9187116564417
1697941490,100,,Aggregated,63.600000,7.400000,420,570,690,750,940,1100,1300,1400,1400,1400,1400,1390,135,410.0,474.3054913518542,11.208417010493577,1398.2097930129385,2344.840287769784
1697941491,100,,Aggregated,64.800000,8.200000,400,540,690,740,930,1100,1300,1400,1400,1400,1400,1452,141,400.0,463.78517381820404,11.208417010493577,1398.2097930129385,2365.309917355372
1697941492,100,,Aggregated,65.500000,8.800000,410,540,680,730,920,1100,1300,1300,1400,1400,1400,1504,146,410.0,464.2619599128998,11.208417010493577,1398.2097930129385,2348.126329787234
