Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697937830,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697937831,1,,Aggregated,0.000000,0.000000,85,85,85,85,85,85,85,85,85,85,85,1,0,84.52774199395208,84.52774199395208,84.52774199395208,84.52774199395208,313.0
1697937832,2,,Aggregated,0.000000,0.000000,42,42,85,85,85,85,85,85,85,85,85,4,0,27,44.8093342492939,26.30695200059563,84.52774199395208,3585.25
1697937833,3,,Aggregated,1.000000,0.000000,26,27,30,42,85,85,85,85,85,85,85,10,1,22,28.491570299229352,7.754056998237502,84.52774199395208,2874.1
1697937834,3,,Aggregated,1.000000,0.000000,18,26,30,30,42,85,85,85,85,85,85,15,1,18,24.89377759920899,7.754056998237502,84.52774199395208,2861.5333333333333
1697937835,3,,Aggregated,3.000000,0.000000,18,26,30,30,42,85,85,85,85,85,85,16,1,17,24.326415186806116,7.754056998237502,84.52774199395208,2692.4375
1697937836,3,,Aggregated,3.500000,0.250000,18,27,30,42,55,85,85,85,85,85,85,20,1,18,26.012235199232236,7.754056998237502,84.52774199395208,2188.3
1697937837,3,,Aggregated,3.000000,0.200000,22,27,30,42,55,75,85,85,85,85,85,22,1,18,28.163431180887116,7.754056998237502,84.52774199395208,2002.090909090909
1697937838,3,,Aggregated,2.833333,0.166667,22,29,30,42,55,75,85,85,85,85,85,23,1,22,28.213942912217412,7.754056998237502,84.52774199395208,1923.2173913043478
1697937839,3,,Aggregated,3.000000,0.142857,18,27,30,30,55,75,85,85,85,85,85,26,1,18,26.613750537832786,7.754056998237502,84.52774199395208,2699.230769230769
1697937840,3,,Aggregated,2.750000,0.125000,18,27,29,30,55,75,85,85,85,85,85,29,1,18,25.838455275114594,7.754056998237502,84.52774199395208,2875.4137931034484
1697937841,3,,Aggregated,2.777778,0.111111,17,25,27,30,42,75,85,85,85,85,85,33,2,17,24.351767908118553,6.888149000587873,84.52774199395208,2542.909090909091
1697937842,3,,Aggregated,2.700000,0.100000,17,27,30,31,42,75,85,85,85,85,85,35,2,17,24.861060742114205,6.888149000587873,84.52774199395208,2408.7714285714287
1697937843,3,,Aggregated,2.900000,0.100000,18,27,30,31,46,75,85,85,85,85,85,38,2,17,25.200605367756094,6.888149000587873,84.52774199395208,2232.657894736842
1697937844,3,,Aggregated,2.900000,0.100000,18,27,30,31,46,75,85,85,85,85,85,38,2,17,25.200605367756094,6.888149000587873,84.52774199395208,2232.657894736842
1697937845,3,,Aggregated,2.600000,0.200000,18,27,30,36,52,75,85,85,85,85,85,39,2,18,25.882060255613535,6.888149000587873,84.52774199395208,2180.25641025641
1697937846,3,,Aggregated,2.400000,0.100000,22,29,31,42,52,56,85,85,85,85,85,42,2,18,26.98613290426909,6.888149000587873,84.52774199395208,2639.6428571428573
1697937847,3,,Aggregated,2.300000,0.100000,18,27,30,36,52,56,85,85,85,85,85,47,4,18,25.76156636124769,6.888149000587873,84.52774199395208,2680.191489361702
1697937848,3,,Aggregated,2.400000,0.100000,18,27,30,36,52,56,85,85,85,85,85,49,5,18,25.39188959127962,6.888149000587873,84.52774199395208,2611.469387755102
1697937849,3,,Aggregated,2.300000,0.300000,18,27,30,36,46,56,75,85,85,85,85,52,5,18,25.445171153198597,6.888149000587873,84.52774199395208,2471.326923076923
1697937850,3,,Aggregated,2.600000,0.300000,18,27,30,40,46,56,75,85,85,85,85,54,5,18,25.769547258581344,6.888149000587873,84.52774199395208,2386.185185185185
